,file,shot_id,start,end,start_s,end_s,duration
288,5531550228324592939.mp4,289,00:13:58:08,00:13:59:11,838.08,839.11,1.0299999999999727
289,5531550228324592939.mp4,290,00:13:59:12,00:14:01:10,839.12,841.1,1.9800000000000182
290,5531550228324592939.mp4,291,00:14:01:11,00:14:04:10,841.11,844.1,2.990000000000009
291,5531550228324592939.mp4,292,00:14:04:11,00:14:06:05,844.11,846.05,1.9399999999999409
292,5531550228324592939.mp4,293,00:14:06:06,00:14:08:07,846.06,848.07,2.0100000000001046
293,5531550228324592939.mp4,294,00:14:08:08,00:14:17:14,848.08,857.14,9.059999999999945
294,5531550228324592939.mp4,295,00:14:17:15,00:14:21:07,857.15,861.07,3.9200000000000728
295,5531550228324592939.mp4,296,00:14:21:08,00:14:23:02,861.08,863.02,1.9399999999999409
296,5531550228324592939.mp4,297,00:14:23:03,00:14:24:19,863.03,864.19,1.1600000000000819
297,5531550228324592939.mp4,298,00:14:24:20,00:14:25:08,864.2,865.08,0.8799999999999955
298,5531550228324592939.mp4,299,00:14:25:09,00:14:27:04,865.09,867.04,1.9499999999999318
299,5531550228324592939.mp4,300,00:14:27:05,00:14:28:16,867.05,868.16,1.1100000000000136
300,5531550228324592939.mp4,301,00:14:28:17,00:14:30:03,868.17,870.03,1.8600000000000136
301,5531550228324592939.mp4,302,00:14:30:04,00:14:42:16,870.04,882.16,12.120000000000005
302,5531550228324592939.mp4,303,00:14:42:17,00:14:48:22,882.17,888.22,6.050000000000068
303,5531550228324592939.mp4,304,00:14:48:23,00:14:53:11,888.23,893.11,4.8799999999999955
304,5531550228324592939.mp4,305,00:14:53:12,00:14:58:20,893.12,898.2,5.080000000000041
305,5531550228324592939.mp4,306,00:14:58:21,00:15:04:05,898.21,904.05,5.839999999999918
306,5531550228324592939.mp4,307,00:15:04:06,00:15:10:02,904.06,910.02,5.960000000000036
307,5531550228324592939.mp4,308,00:15:10:03,00:15:22:01,910.03,922.01,11.980000000000018
308,5531550228324592939.mp4,309,00:15:22:02,00:15:28:02,922.02,928.02,6.0
309,5531550228324592939.mp4,310,00:15:28:03,00:15:33:07,928.03,933.07,5.040000000000077
310,5531550228324592939.mp4,311,00:15:33:08,00:15:36:13,933.08,936.13,3.0499999999999545
311,5531550228324592939.mp4,312,00:15:36:14,00:15:37:15,936.14,937.15,1.009999999999991
312,5531550228324592939.mp4,313,00:15:37:16,00:15:40:09,937.16,940.09,2.9300000000000637
313,5531550228324592939.mp4,314,00:15:40:10,00:15:41:13,940.1,941.13,1.0299999999999727
314,5531550228324592939.mp4,315,00:15:41:14,00:15:42:02,941.14,942.02,0.8799999999999955
315,5531550228324592939.mp4,316,00:15:42:03,00:15:42:21,942.03,942.21,0.18000000000006366
316,5531550228324592939.mp4,317,00:15:42:22,00:15:43:12,942.22,943.12,0.8999999999999773
317,5531550228324592939.mp4,318,00:15:43:13,00:15:45:00,943.13,945.0,1.8700000000000045
318,5531550228324592939.mp4,319,00:15:45:01,00:15:45:22,945.01,945.22,0.21000000000003638
319,5531550228324592939.mp4,320,00:15:45:23,00:15:49:14,945.23,949.14,3.909999999999968
320,5531550228324592939.mp4,321,00:15:49:15,00:15:50:15,949.15,950.15,1.0
321,5531550228324592939.mp4,322,00:15:50:16,00:15:52:17,950.16,952.17,2.009999999999991
322,5531550228324592939.mp4,323,00:15:52:18,00:15:53:20,952.18,953.2,1.0200000000000955
323,5531550228324592939.mp4,324,00:15:53:21,00:15:55:03,953.21,955.03,1.8199999999999363
324,5531550228324592939.mp4,325,00:15:55:04,00:15:56:03,955.04,956.03,0.9900000000000091
325,5531550228324592939.mp4,326,00:15:56:04,00:15:57:19,956.04,957.19,1.150000000000091
326,5531550228324592939.mp4,327,00:15:57:20,00:15:59:01,957.2,959.01,1.8099999999999454
327,5531550228324592939.mp4,328,00:15:59:02,00:16:00:10,959.02,960.1,1.080000000000041
328,5531550228324592939.mp4,329,00:16:00:11,00:16:00:16,960.11,960.16,0.049999999999954525
329,5531550228324592939.mp4,330,00:16:00:17,00:16:01:16,960.17,961.16,0.9900000000000091
330,5531550228324592939.mp4,331,00:16:01:17,00:16:03:12,961.17,963.12,1.9500000000000455
331,5531550228324592939.mp4,332,00:16:03:13,00:16:04:00,963.13,964.0,0.8700000000000045
332,5531550228324592939.mp4,333,00:16:04:01,00:16:04:04,964.01,964.04,0.029999999999972715
333,5531550228324592939.mp4,334,00:16:04:05,00:16:07:10,964.05,967.1,3.050000000000068
334,5531550228324592939.mp4,335,00:16:07:11,00:16:09:05,967.11,969.05,1.9399999999999409
335,5531550228324592939.mp4,336,00:16:09:06,00:16:10:17,969.06,970.17,1.1100000000000136
336,5531550228324592939.mp4,337,00:16:10:18,00:16:20:04,970.18,980.04,9.860000000000014
337,5531550228324592939.mp4,338,00:16:20:05,00:16:20:24,980.05,980.24,0.19000000000005457
338,5531550228324592939.mp4,339,00:16:21:00,00:16:25:06,981.0,985.06,4.059999999999945
339,5531550228324592939.mp4,340,00:16:25:07,00:16:25:19,985.07,985.19,0.12000000000000455
340,5531550228324592939.mp4,341,00:16:25:20,00:16:26:13,985.2,986.13,0.92999999999995
341,5531550228324592939.mp4,342,00:16:26:14,00:16:28:01,986.14,988.01,1.8700000000000045
342,5531550228324592939.mp4,343,00:16:28:02,00:16:28:21,988.02,988.21,0.19000000000005457
343,5531550228324592939.mp4,344,00:16:28:22,00:16:29:10,988.22,989.1,0.8799999999999955
344,5531550228324592939.mp4,345,00:16:29:11,00:16:30:15,989.11,990.15,1.0399999999999636
345,5531550228324592939.mp4,346,00:16:30:16,00:16:31:16,990.16,991.16,1.0
346,5531550228324592939.mp4,347,00:16:31:17,00:16:33:24,991.17,993.24,2.07000000000005
347,5531550228324592939.mp4,348,00:16:34:00,00:16:35:10,994.0,995.1,1.1000000000000227
348,5531550228324592939.mp4,349,00:16:35:11,00:16:36:14,995.11,996.14,1.0299999999999727
349,5531550228324592939.mp4,350,00:16:36:15,00:16:37:16,996.15,997.16,1.009999999999991
350,5531550228324592939.mp4,351,00:16:37:17,00:16:40:20,997.17,1000.2,3.0300000000000864
351,5531550228324592939.mp4,352,00:16:40:21,00:16:42:01,1000.21,1002.01,1.7999999999999545
352,5531550228324592939.mp4,353,00:16:42:02,00:16:44:05,1002.02,1004.05,2.0299999999999727
353,5531550228324592939.mp4,354,00:16:44:06,00:16:44:19,1004.06,1004.19,0.13000000000010914
354,5531550228324592939.mp4,355,00:16:44:20,00:16:45:05,1004.2,1005.05,0.849999999999909
355,5531550228324592939.mp4,356,00:16:45:06,00:16:45:20,1005.06,1005.2,0.14000000000010004
356,5531550228324592939.mp4,357,00:16:45:21,00:16:46:24,1005.21,1006.24,1.0299999999999727
357,5531550228324592939.mp4,358,00:16:47:00,00:16:49:03,1007.0,1009.03,2.0299999999999727
358,5531550228324592939.mp4,359,00:16:49:04,00:16:50:01,1009.04,1010.01,0.9700000000000273
359,5531550228324592939.mp4,360,00:16:50:02,00:16:50:05,1010.02,1010.05,0.029999999999972715
360,5531550228324592939.mp4,361,00:16:50:06,00:16:50:24,1010.06,1010.24,0.18000000000006366
361,5531550228324592939.mp4,362,00:16:51:00,00:16:53:04,1011.0,1013.04,2.0399999999999636
362,5531550228324592939.mp4,363,00:16:53:05,00:16:54:21,1013.05,1014.21,1.1600000000000819
363,5531550228324592939.mp4,364,00:16:54:22,00:16:55:17,1014.22,1015.17,0.9499999999999318
364,5531550228324592939.mp4,365,00:16:55:18,00:16:56:12,1015.18,1016.12,0.9400000000000546
365,5531550228324592939.mp4,366,00:16:56:13,00:16:58:23,1016.13,1018.23,2.1000000000000227
366,5531550228324592939.mp4,367,00:16:58:24,00:16:59:07,1018.24,1019.07,0.8300000000000409
367,5531550228324592939.mp4,368,00:16:59:08,00:17:00:04,1019.08,1020.04,0.9599999999999227
368,5531550228324592939.mp4,369,00:17:00:05,00:17:00:21,1020.05,1020.21,0.16000000000008185
369,5531550228324592939.mp4,370,00:17:00:22,00:17:01:04,1020.22,1021.04,0.8199999999999363
370,5531550228324592939.mp4,371,00:17:01:05,00:17:01:21,1021.05,1021.21,0.16000000000008185
371,5531550228324592939.mp4,372,00:17:01:22,00:17:05:02,1021.22,1025.02,3.7999999999999545
372,5531550228324592939.mp4,373,00:17:05:03,00:17:06:07,1025.03,1026.07,1.0399999999999636
373,5531550228324592939.mp4,374,00:17:06:08,00:17:08:16,1026.08,1028.16,2.0800000000001546
374,5531550228324592939.mp4,375,00:17:08:17,00:17:10:02,1028.17,1030.02,1.849999999999909
375,5531550228324592939.mp4,376,00:17:10:03,00:17:14:24,1030.03,1034.24,4.210000000000036
376,5531550228324592939.mp4,377,00:17:15:00,00:17:15:11,1035.0,1035.11,0.10999999999989996
377,5531550228324592939.mp4,378,00:17:15:12,00:17:16:06,1035.12,1036.06,0.9400000000000546
378,5531550228324592939.mp4,379,00:17:16:07,00:17:20:18,1036.07,1040.18,4.110000000000127
379,5531550228324592939.mp4,380,00:17:20:19,00:17:21:09,1040.19,1041.09,0.8999999999998636
380,5531550228324592939.mp4,381,00:17:21:10,00:17:29:12,1041.1,1049.12,8.019999999999982
381,5531550228324592939.mp4,382,00:17:29:13,00:17:30:19,1049.13,1050.19,1.0599999999999454
382,5531550228324592939.mp4,383,00:17:30:20,00:17:53:03,1050.2,1073.03,22.829999999999927
383,5531550228324592939.mp4,384,00:17:53:04,00:17:54:17,1073.04,1074.17,1.1300000000001091
384,5531550228324592939.mp4,385,00:17:54:18,00:17:57:02,1074.18,1077.02,2.839999999999918
385,5531550228324592939.mp4,386,00:17:57:03,00:17:59:13,1077.03,1079.13,2.1000000000001364
386,5531550228324592939.mp4,387,00:17:59:14,00:18:04:24,1079.14,1084.24,5.099999999999909
387,5531550228324592939.mp4,388,00:18:05:00,00:18:08:05,1085.0,1088.05,3.0499999999999545
388,5531550228324592939.mp4,389,00:18:08:06,00:18:17:04,1088.06,1097.04,8.980000000000018
389,5531550228324592939.mp4,390,00:18:17:05,00:18:18:02,1097.05,1098.02,0.9700000000000273
390,5531550228324592939.mp4,391,00:18:18:03,00:18:19:04,1098.03,1099.04,1.009999999999991
391,5531550228324592939.mp4,392,00:18:19:05,00:18:21:22,1099.05,1101.22,2.1700000000000728
392,5531550228324592939.mp4,393,00:18:21:23,00:18:23:06,1101.23,1103.06,1.8299999999999272
393,5531550228324592939.mp4,394,00:18:23:07,00:18:26:19,1103.07,1106.19,3.1200000000001182
394,5531550228324592939.mp4,395,00:18:26:20,00:18:27:21,1106.2,1107.21,1.009999999999991
395,5531550228324592939.mp4,396,00:18:27:22,00:18:29:21,1107.22,1109.21,1.990000000000009
396,5531550228324592939.mp4,397,00:18:29:22,00:18:30:20,1109.22,1110.2,0.9800000000000182
397,5531550228324592939.mp4,398,00:18:30:21,00:18:32:01,1110.21,1112.01,1.7999999999999545
398,5531550228324592939.mp4,399,00:18:32:02,00:18:33:23,1112.02,1113.23,1.2100000000000364
399,5531550228324592939.mp4,400,00:18:33:24,00:18:35:22,1113.24,1115.22,1.9800000000000182
400,5531550228324592939.mp4,401,00:18:35:23,00:18:37:15,1115.23,1117.15,1.9200000000000728
401,5531550228324592939.mp4,402,00:18:37:16,00:18:39:17,1117.16,1119.17,2.009999999999991
402,5531550228324592939.mp4,403,00:18:39:18,00:18:46:03,1119.18,1126.03,6.849999999999909
403,5531550228324592939.mp4,404,00:18:46:04,00:18:56:16,1126.04,1136.16,10.120000000000118
404,5531550228324592939.mp4,405,00:18:56:17,00:19:04:04,1136.17,1144.04,7.869999999999891
405,5531550228324592939.mp4,406,00:19:04:05,00:19:09:19,1144.05,1149.19,5.1400000000001
406,5531550228324592939.mp4,407,00:19:09:20,00:19:11:16,1149.2,1151.16,1.9600000000000364
407,5531550228324592939.mp4,408,00:19:11:17,00:19:12:20,1151.17,1152.2,1.0299999999999727
408,5531550228324592939.mp4,409,00:19:12:21,00:19:13:24,1152.21,1153.24,1.0299999999999727
409,5531550228324592939.mp4,410,00:19:14:00,00:19:14:22,1154.0,1154.22,0.22000000000002728
410,5531550228324592939.mp4,411,00:19:14:23,00:19:15:07,1154.23,1155.07,0.8399999999999181
411,5531550228324592939.mp4,412,00:19:15:08,00:19:16:04,1155.08,1156.04,0.9600000000000364
412,5531550228324592939.mp4,413,00:19:16:05,00:19:29:00,1156.05,1169.0,12.950000000000045
413,5531550228324592939.mp4,414,00:19:29:01,00:19:33:08,1169.01,1173.08,4.069999999999936
414,5531550228324592939.mp4,415,00:19:33:09,00:19:33:15,1173.09,1173.15,0.060000000000172804
415,5531550228324592939.mp4,416,00:19:33:16,00:19:34:18,1173.16,1174.18,1.0199999999999818
416,5531550228324592939.mp4,417,00:19:34:19,00:19:35:04,1174.19,1175.04,0.849999999999909
417,5531550228324592939.mp4,418,00:19:35:05,00:19:36:12,1175.05,1176.12,1.0699999999999363
418,5531550228324592939.mp4,419,00:19:36:13,00:19:37:12,1176.13,1177.12,0.9899999999997817
419,5531550228324592939.mp4,420,00:19:37:13,00:19:41:12,1177.13,1181.12,3.9899999999997817
420,5531550228324592939.mp4,421,00:19:41:13,00:19:44:13,1181.13,1184.13,3.0
421,5531550228324592939.mp4,422,00:19:44:14,00:19:46:22,1184.14,1186.22,2.0799999999999272
422,5531550228324592939.mp4,423,00:19:46:23,00:19:49:13,1186.23,1189.13,2.900000000000091
423,5531550228324592939.mp4,424,00:19:49:14,00:19:51:05,1189.14,1191.05,1.9099999999998545
424,5531550228324592939.mp4,425,00:19:51:06,00:19:56:11,1191.06,1196.11,5.0499999999999545
425,5531550228324592939.mp4,426,00:19:56:12,00:19:57:10,1196.12,1197.1,0.9800000000000182
426,5531550228324592939.mp4,427,00:19:57:11,00:20:01:09,1197.11,1201.09,3.980000000000018
427,5531550228324592939.mp4,428,00:20:01:10,00:20:03:08,1201.1,1203.08,1.9800000000000182
428,5531550228324592939.mp4,429,00:20:03:09,00:20:06:11,1203.09,1206.11,3.019999999999982
429,5531550228324592939.mp4,430,00:20:06:12,00:20:08:04,1206.12,1208.04,1.9200000000000728
430,5531550228324592939.mp4,431,00:20:08:05,00:20:11:13,1208.05,1211.13,3.0800000000001546
431,5531550228324592939.mp4,432,00:20:11:14,00:20:12:02,1211.14,1212.02,0.8799999999998818
432,5531550228324592939.mp4,433,00:20:12:03,00:20:14:09,1212.03,1214.09,2.0599999999999454
433,5531550228324592939.mp4,434,00:20:14:10,00:20:18:02,1214.1,1218.02,3.9200000000000728
434,5531550228324592939.mp4,435,00:20:18:03,00:20:26:04,1218.03,1226.04,8.009999999999991
435,5531550228324592939.mp4,436,00:20:26:05,00:20:27:11,1226.05,1227.11,1.0599999999999454
436,5531550228324592939.mp4,437,00:20:27:12,00:20:29:21,1227.12,1229.21,2.0900000000001455
437,5531550228324592939.mp4,438,00:20:29:22,00:20:32:17,1229.22,1232.17,2.9500000000000455
438,5531550228324592939.mp4,439,00:20:32:18,00:20:36:00,1232.18,1236.0,3.8199999999999363
439,5531550228324592939.mp4,440,00:20:36:01,00:20:37:12,1236.01,1237.12,1.1099999999999
440,5531550228324592939.mp4,441,00:20:37:13,00:20:38:19,1237.13,1238.19,1.0599999999999454
441,5531550228324592939.mp4,442,00:20:38:20,00:20:41:07,1238.2,1241.07,2.869999999999891
442,5531550228324592939.mp4,443,00:20:41:08,00:20:43:02,1241.08,1243.02,1.9400000000000546
443,5531550228324592939.mp4,444,00:20:43:03,00:20:45:03,1243.03,1245.03,2.0
444,5531550228324592939.mp4,445,00:20:45:04,00:20:49:16,1245.04,1249.16,4.120000000000118
445,5531550228324592939.mp4,446,00:20:49:17,00:20:53:09,1249.17,1253.09,3.9199999999998454
446,5531550228324592939.mp4,447,00:20:53:10,00:20:55:03,1253.1,1255.03,1.9300000000000637
447,5531550228324592939.mp4,448,00:20:55:04,00:20:57:17,1255.04,1257.17,2.130000000000109
448,5531550228324592939.mp4,449,00:20:57:18,00:20:58:12,1257.18,1258.12,0.9399999999998272
449,5531550228324592939.mp4,450,00:20:58:13,00:21:00:24,1258.13,1260.24,2.1099999999999
450,5531550228324592939.mp4,451,00:21:01:00,00:21:01:21,1261.0,1261.21,0.21000000000003638
451,5531550228324592939.mp4,452,00:21:01:22,00:21:03:18,1261.22,1263.18,1.9600000000000364
452,5531550228324592939.mp4,453,00:21:03:19,00:21:04:19,1263.19,1264.19,1.0
453,5531550228324592939.mp4,454,00:21:04:20,00:21:05:21,1264.2,1265.21,1.009999999999991
454,5531550228324592939.mp4,455,00:21:05:22,00:21:06:22,1265.22,1266.22,1.0
455,5531550228324592939.mp4,456,00:21:06:23,00:21:08:20,1266.23,1268.2,1.9700000000000273
456,5531550228324592939.mp4,457,00:21:08:21,00:21:09:22,1268.21,1269.22,1.009999999999991
457,5531550228324592939.mp4,458,00:21:09:23,00:21:14:06,1269.23,1274.06,4.829999999999927
458,5531550228324592939.mp4,459,00:21:14:07,00:21:16:07,1274.07,1276.07,2.0
459,5531550228324592939.mp4,460,00:21:16:08,00:21:16:20,1276.08,1276.2,0.12000000000011823
460,5531550228324592939.mp4,461,00:21:16:21,00:21:17:11,1276.21,1277.11,0.8999999999998636
461,5531550228324592939.mp4,462,00:21:17:12,00:21:22:18,1277.12,1282.18,5.060000000000173
462,5531550228324592939.mp4,463,00:21:22:19,00:21:32:14,1282.19,1292.14,9.950000000000045
463,5531550228324592939.mp4,464,00:21:32:15,00:21:34:24,1292.15,1294.24,2.089999999999918
464,5531550228324592939.mp4,465,00:21:35:00,00:21:37:16,1295.0,1297.16,2.160000000000082
465,5531550228324592939.mp4,466,00:21:37:17,00:21:39:05,1297.17,1299.05,1.8799999999998818
466,5531550228324592939.mp4,467,00:21:39:06,00:21:40:14,1299.06,1300.14,1.0800000000001546
467,5531550228324592939.mp4,468,00:21:40:15,00:21:46:17,1300.15,1306.17,6.019999999999982
468,5531550228324592939.mp4,469,00:21:46:18,00:21:48:05,1306.18,1308.05,1.8699999999998909
469,5531550228324592939.mp4,470,00:21:48:06,00:21:49:18,1308.06,1309.18,1.1200000000001182
470,5531550228324592939.mp4,471,00:21:49:19,00:21:51:10,1309.19,1311.1,1.9099999999998545
471,5531550228324592939.mp4,472,00:21:51:11,00:21:54:13,1311.11,1314.13,3.020000000000209
472,5531550228324592939.mp4,473,00:21:54:14,00:21:55:18,1314.14,1315.18,1.0399999999999636
473,5531550228324592939.mp4,474,00:21:55:19,00:21:56:23,1315.19,1316.23,1.0399999999999636
474,5531550228324592939.mp4,475,00:21:56:24,00:21:59:15,1316.24,1319.15,2.910000000000082
475,5531550228324592939.mp4,476,00:21:59:16,00:22:02:17,1319.16,1322.17,3.009999999999991
476,5531550228324592939.mp4,477,00:22:02:18,00:22:05:09,1322.18,1325.09,2.9099999999998545
477,5531550228324592939.mp4,478,00:22:05:10,00:22:06:12,1325.1,1326.12,1.0199999999999818
478,5531550228324592939.mp4,479,00:22:06:13,00:22:08:04,1326.13,1328.04,1.9099999999998545
479,5531550228324592939.mp4,480,00:22:08:05,00:22:09:19,1328.05,1329.19,1.1400000000001
480,5531550228324592939.mp4,481,00:22:09:20,00:22:11:18,1329.2,1331.18,1.9800000000000182
481,5531550228324592939.mp4,482,00:22:11:19,00:22:13:19,1331.19,1333.19,2.0
482,5531550228324592939.mp4,483,00:22:13:20,00:22:15:11,1333.2,1335.11,1.9099999999998545
483,5531550228324592939.mp4,484,00:22:15:12,00:22:16:24,1335.12,1336.24,1.1200000000001182
484,5531550228324592939.mp4,485,00:22:17:00,00:22:19:18,1337.0,1339.18,2.1800000000000637
485,5531550228324592939.mp4,486,00:22:19:19,00:22:23:11,1339.19,1343.11,3.9199999999998454
486,5531550228324592939.mp4,487,00:22:23:12,00:22:27:15,1343.12,1347.15,4.0300000000002
487,5531550228324592939.mp4,488,00:22:27:16,00:22:33:16,1347.16,1353.16,6.0
488,5531550228324592939.mp4,489,00:22:33:17,00:22:36:09,1353.17,1356.09,2.9199999999998454
489,5531550228324592939.mp4,490,00:22:36:10,00:22:37:20,1356.1,1357.2,1.1000000000001364
490,5531550228324592939.mp4,491,00:22:37:21,00:22:40:10,1357.21,1360.1,2.8899999999998727
491,5531550228324592939.mp4,492,00:22:40:11,00:22:41:23,1360.11,1361.23,1.1200000000001182
492,5531550228324592939.mp4,493,00:22:41:24,00:22:42:22,1361.24,1362.22,0.9800000000000182
493,5531550228324592939.mp4,494,00:22:42:23,00:22:43:20,1362.23,1363.2,0.9700000000000273
494,5531550228324592939.mp4,495,00:22:43:21,00:22:44:22,1363.21,1364.22,1.009999999999991
495,5531550228324592939.mp4,496,00:22:44:23,00:22:45:07,1364.23,1365.07,0.8399999999999181
496,5531550228324592939.mp4,497,00:22:45:08,00:22:46:16,1365.08,1366.16,1.0800000000001546
497,5531550228324592939.mp4,498,00:22:46:17,00:22:51:11,1366.17,1371.11,4.939999999999827
498,5531550228324592939.mp4,499,00:22:51:12,00:22:53:07,1371.12,1373.07,1.9500000000000455
499,5531550228324592939.mp4,500,00:22:53:08,00:22:55:24,1373.08,1375.24,2.160000000000082
500,5531550228324592939.mp4,501,00:22:56:00,00:22:58:17,1376.0,1378.17,2.1700000000000728
501,5531550228324592939.mp4,502,00:22:58:18,00:23:00:11,1378.18,1380.11,1.9299999999998363
502,5531550228324592939.mp4,503,00:23:00:12,00:23:01:24,1380.12,1381.24,1.1200000000001182
503,5531550228324592939.mp4,504,00:23:02:00,00:23:03:02,1382.0,1383.02,1.0199999999999818
504,5531550228324592939.mp4,505,00:23:03:03,00:23:08:18,1383.03,1388.18,5.150000000000091
505,5531550228324592939.mp4,506,00:23:08:19,00:23:11:01,1388.19,1391.01,2.8199999999999363
506,5531550228324592939.mp4,507,00:23:11:02,00:23:12:07,1391.02,1392.07,1.0499999999999545
507,5531550228324592939.mp4,508,00:23:12:08,00:23:15:04,1392.08,1395.04,2.9600000000000364
508,5531550228324592939.mp4,509,00:23:15:05,00:23:17:00,1395.05,1397.0,1.9500000000000455
509,5531550228324592939.mp4,510,00:23:17:01,00:23:17:24,1397.01,1397.24,0.2300000000000182
510,5531550228324592939.mp4,511,00:23:18:00,00:23:19:20,1398.0,1399.2,1.2000000000000455
511,5531550228324592939.mp4,512,00:23:19:21,00:23:20:11,1399.21,1400.11,0.8999999999998636
